loan_id,applicant_age,gender,marital_status,employee_status,residence_type,loan_purpose, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value,loan_interest,loan_percent_income,active_loans, loan_status
726,52,Men,Married,employed,OWN,Education,5000000,18700000,10,755,3600000,600000,13000000,2600000,7.36,10,1, Approved
727,44,Women,Single,student,RENT,Vehicle,4100000,12200000,6,354,7300000,5600000,16300000,3500000,0.74,12,1, Rejected
728,34,Men,Married,employed,RENT,Medical,2200000,8800000,2,877,5000000,1300000,6400000,3100000,9.14,13,5, Approved
729,74,Women,Married,self employed,RENT,Medical,3400000,8600000,16,312,6400000,6100000,8400000,3000000,1.39,9,2, Rejected
730,29,Men,Married,employed,OWN,Medical,7100000,15900000,14,746,9500000,3900000,23500000,8000000,0.94,15,5, Approved
731,54,Women,Single,self employed,OWN,Personal,5800000,19600000,16,313,11100000,8100000,22700000,6300000,1.68,3,1, Rejected
732,38,Men,Married,self employed,OWN,Business,3400000,12900000,14,857,3400000,2500000,8700000,1900000,5.68,19,4, Approved
733,39,Women,Married,employed,OWN,Business,7700000,18300000,20,504,14600000,500000,18300000,4600000,6.48,6,1, Rejected
734,28,Men,Married,student,OWN,Education,500000,1200000,14,556,900000,0,1800000,500000,7.73,18,2, Approved
735,67,Women,Married,student,OWN,Personal,5300000,11000000,14,393,6800000,2400000,20500000,5200000,8.32,3,2, Rejected
736,65,Women,Single,employed,RENT,Education,4700000,14400000,14,881,11000000,6100000,17600000,2400000,2.08,7,3, Approved
737,43,Women,Married,employed,OWN,Home Renovation,4300000,12200000,14,719,5100000,2600000,14000000,5700000,5.86,10,1, Approved
738,21,Women,Single,employed,RENT,Education,900000,2500000,16,458,-100000,100000,3200000,1100000,4.09,15,3, Rejected
739,59,Women,Single,employed,OWN,Medical,2000000,7500000,14,857,4300000,1500000,4200000,2100000,9.53,2,3, Approved
740,53,Men,Married,self employed,RENT,Business,2000000,7600000,16,429,5300000,3100000,5800000,2200000,5.09,18,3, Rejected
741,69,Women,Single,self employed,OWN,Home Renovation,4100000,15900000,12,538,3900000,800000,8800000,5700000,5.03,2,5, Rejected
742,52,Men,Married,self employed,MORTGAGE,Home Renovation,6900000,14400000,10,828,4600000,13000000,26700000,9000000,9.39,9,2, Approved
743,75,Men,Married,student,RENT,Education,2300000,6100000,6,339,5100000,2500000,8300000,2400000,6.37,13,5, Rejected
744,30,Women,Married,student,MORTGAGE,Medical,5800000,16600000,18,376,2500000,7500000,21100000,2800000,9.79,10,1, Rejected
745,54,Women,Single,employed,RENT,Medical,8000000,30000000,14,549,14800000,200000,17300000,7000000,9.94,12,1, Rejected
746,53,Men,Married,student,MORTGAGE,Home Renovation,3700000,12700000,18,587,11000000,3100000,8800000,4100000,2.75,16,3, Approved
747,56,Men,Single,student,RENT,Vehicle,2600000,8400000,18,861,0,3500000,6200000,3800000,7.54,7,5, Approved
748,31,Women,Married,employed,OWN,Home Renovation,3000000,7000000,12,409,6400000,4900000,8000000,3500000,3.43,7,5, Rejected
749,49,Men,Single,employed,MORTGAGE,Education,2700000,10200000,4,528,7800000,2200000,10000000,1600000,4.22,18,5, Approved
750,38,Women,Married,self employed,OWN,Business,5700000,19600000,8,691,8800000,2200000,12100000,3000000,1.03,14,2, Approved
751,37,Men,Single,employed,OWN,Personal,1500000,3600000,4,584,3900000,1300000,4800000,1700000,1.6,17,1, Approved
752,62,Women,Married,student,OWN,Vehicle,6800000,20000000,4,459,14500000,3000000,25000000,4900000,8.63,2,5, Rejected
753,29,Women,Married,student,MORTGAGE,Vehicle,8100000,31700000,10,755,0,12700000,30100000,4700000,3.2,14,3, Approved
754,71,Women,Single,student,OWN,Personal,9200000,27700000,20,688,4800000,16300000,25800000,11200000,3.59,18,2, Approved
755,36,Women,Single,employed,RENT,Home Renovation,7600000,26000000,6,384,2600000,1200000,20000000,7900000,7.12,0,1, Rejected
756,48,Men,Single,self employed,MORTGAGE,Vehicle,600000,1600000,20,869,1400000,1000000,1700000,200000,0.24,16,2, Approved
757,52,Men,Single,self employed,RENT,Vehicle,4700000,18700000,20,445,2100000,0,11100000,4000000,3.24,17,5, Rejected
758,28,Women,Single,self employed,MORTGAGE,Medical,1400000,5500000,6,393,500000,1500000,5400000,1800000,2.08,6,5, Rejected
759,31,Women,Single,employed,RENT,Vehicle,9400000,24600000,10,414,8800000,13400000,23800000,5600000,4.68,9,2, Rejected
760,21,Women,Single,student,MORTGAGE,Education,9700000,19900000,16,395,2800000,13700000,37000000,10800000,4.79,3,4, Rejected
761,51,Men,Single,employed,OWN,Personal,8900000,21000000,14,815,200000,10800000,21600000,6400000,5.88,18,5, Approved
762,36,Women,Single,employed,RENT,Education,4600000,10500000,8,758,3900000,4300000,15800000,2900000,6.43,17,3, Approved
763,79,Men,Single,employed,OWN,Education,5600000,14500000,10,457,6900000,7800000,20600000,4600000,7.87,4,3, Rejected
764,68,Women,Single,self employed,OWN,Home Renovation,1000000,3200000,10,854,2600000,800000,2900000,1200000,6.21,18,1, Approved
765,34,Women,Married,self employed,MORTGAGE,Medical,3500000,10300000,16,324,2400000,900000,12600000,2400000,9.01,19,2, Rejected
766,53,Men,Married,student,OWN,Medical,7900000,31500000,14,849,19400000,10300000,26600000,10600000,9.52,2,5, Approved
767,23,Women,Married,self employed,RENT,Business,6100000,24200000,12,672,300000,11100000,23500000,5000000,9.53,5,2, Approved
768,53,Women,Married,employed,RENT,Personal,8900000,20900000,6,859,9600000,16500000,29300000,11100000,9.31,20,1, Approved
769,29,Women,Married,self employed,OWN,Personal,5300000,15400000,8,584,5100000,1700000,14000000,5000000,9.07,0,5, Approved
770,35,Men,Married,employed,MORTGAGE,Personal,1300000,4800000,4,346,3200000,1600000,3400000,1600000,9.07,4,1, Approved
771,79,Men,Single,employed,RENT,Medical,4000000,12800000,18,635,6000000,7000000,12900000,4200000,9.43,0,4, Approved
772,39,Men,Single,student,RENT,Business,8700000,22700000,4,365,8200000,14800000,30200000,7200000,5.78,1,3, Rejected
773,79,Women,Married,self employed,RENT,Home Renovation,9500000,20000000,16,856,24900000,0,35700000,6200000,2.89,6,4, Approved
774,78,Men,Single,self employed,MORTGAGE,Personal,9000000,20000000,2,440,17100000,1000000,28500000,7600000,3.77,14,5, Rejected
775,79,Women,Single,employed,OWN,Business,7300000,23300000,2,616,15700000,5900000,25800000,4100000,9.96,18,1, Approved
776,54,Men,Single,student,MORTGAGE,Home Renovation,7400000,25700000,2,461,5700000,2900000,15100000,5100000,0.71,2,1, Approved
777,25,Women,Married,employed,MORTGAGE,Vehicle,3100000,10800000,10,681,5100000,1700000,7400000,1500000,1.04,6,1, Approved
778,22,Men,Single,self employed,OWN,Medical,4300000,9400000,2,485,11000000,8100000,11000000,2200000,3.26,13,5, Rejected
779,55,Men,Married,self employed,OWN,Medical,2400000,8300000,6,684,5500000,3500000,5300000,2300000,9.24,3,4, Approved
780,39,Women,Single,employed,OWN,Vehicle,5400000,17900000,14,727,13100000,0,12300000,4700000,6.4,18,2, Approved
781,77,Women,Married,employed,MORTGAGE,Vehicle,1600000,5100000,6,784,1400000,2400000,4500000,1400000,0.61,20,4, Approved
782,58,Men,Married,employed,OWN,Home Renovation,9900000,20400000,4,865,26300000,3600000,36500000,12800000,7.53,17,1, Approved
783,28,Women,Married,self employed,MORTGAGE,Medical,5800000,20100000,18,791,1400000,10800000,16300000,5600000,8.33,3,4, Approved
784,33,Men,Married,employed,MORTGAGE,Vehicle,2200000,8500000,16,866,4000000,1900000,6800000,2800000,0.24,19,1, Approved
785,66,Women,Single,employed,MORTGAGE,Vehicle,5000000,14400000,2,761,-100000,7300000,12600000,4500000,4.81,5,3, Approved
786,67,Women,Single,student,MORTGAGE,Home Renovation,600000,2100000,18,572,400000,500000,1400000,300000,1.8,2,5, Approved
787,50,Men,Single,student,OWN,Home Renovation,2200000,8600000,6,601,2700000,2900000,6700000,3300000,1.98,12,4, Approved
788,68,Women,Single,employed,OWN,Home Renovation,2600000,5500000,14,820,2700000,2400000,9300000,2000000,8.24,20,3, Approved
789,37,Men,Single,self employed,MORTGAGE,Education,1200000,4300000,8,598,1600000,1800000,3200000,1300000,3.82,8,4, Approved
790,60,Men,Married,employed,MORTGAGE,Medical,3100000,8700000,18,544,5300000,1100000,12200000,1500000,8.04,1,2, Rejected
791,31,Women,Single,student,RENT,Vehicle,4600000,14500000,14,561,2300000,6200000,10200000,5800000,0.97,12,4, Approved
792,43,Women,Married,self employed,MORTGAGE,Medical,9300000,35500000,6,547,2800000,17800000,27000000,13900000,1.79,14,1, Rejected
793,42,Men,Single,self employed,RENT,Home Renovation,6300000,13400000,2,504,10500000,10900000,14500000,9400000,0.37,4,4, Rejected
794,70,Men,Married,employed,OWN,Vehicle,5900000,20800000,14,530,7100000,5800000,13100000,8800000,1.34,7,5, Rejected
795,76,Men,Single,employed,MORTGAGE,Vehicle,2900000,10600000,6,614,1000000,300000,7600000,3600000,3.77,5,3, Approved
796,65,Women,Married,employed,RENT,Personal,6100000,22400000,18,351,11800000,5000000,24400000,4800000,9.42,4,5, Rejected
797,77,Men,Married,employed,OWN,Vehicle,5900000,19700000,10,431,3300000,9200000,22700000,5300000,3.32,9,3, Rejected
798,56,Women,Married,employed,RENT,Home Renovation,4600000,18400000,10,403,200000,8800000,17300000,2900000,8.28,13,3, Rejected
799,56,Women,Single,student,OWN,Medical,7000000,20200000,8,668,16600000,5000000,26100000,9100000,6.32,14,5, Approved
800,57,Women,Single,student,RENT,Vehicle,5100000,10400000,18,399,8000000,4300000,20100000,4600000,0.29,17,5, Rejected
801,21,Women,Single,employed,RENT,Personal,3100000,10600000,14,665,6200000,800000,9500000,3900000,4.04,15,1, Approved
802,27,Women,Single,employed,OWN,Education,4100000,12800000,16,344,10300000,7000000,15800000,4100000,1.48,19,5, Rejected
803,55,Women,Married,self employed,OWN,Education,1800000,5400000,16,555,3900000,2900000,5100000,1700000,0.03,6,5, Approved
804,65,Women,Single,student,OWN,Medical,8200000,26900000,20,301,23800000,13600000,31000000,9900000,0.66,1,4, Rejected
805,45,Men,Single,student,MORTGAGE,Business,800000,2100000,6,726,2000000,0,2600000,600000,3.58,6,4, Approved
806,76,Men,Single,student,OWN,Business,8400000,23100000,6,689,5700000,2500000,18900000,11900000,6.79,18,4, Approved
807,23,Men,Married,employed,MORTGAGE,Home Renovation,8500000,33900000,4,665,8500000,12800000,17900000,4500000,8.31,2,3, Approved
808,67,Men,Single,student,RENT,Personal,3300000,12700000,16,608,3600000,6200000,12600000,4500000,1.76,10,3, Approved
809,47,Women,Single,student,RENT,Home Renovation,5800000,12800000,20,335,4400000,3000000,15300000,8000000,5.18,10,1, Rejected
810,67,Men,Single,student,MORTGAGE,Vehicle,4400000,10500000,18,677,100000,2000000,12100000,5000000,5.65,18,3, Approved
811,30,Women,Married,employed,RENT,Vehicle,2600000,8500000,2,491,1700000,1800000,5300000,2600000,6.35,11,4, Approved
812,77,Men,Single,student,MORTGAGE,Personal,9600000,28100000,20,763,23000000,11800000,27500000,10300000,4.97,11,3, Approved
813,34,Women,Married,self employed,RENT,Home Renovation,5200000,18100000,8,809,2400000,6900000,14000000,5500000,0.56,9,1, Approved
814,64,Women,Married,self employed,MORTGAGE,Vehicle,9700000,36400000,16,544,3500000,15000000,31300000,5200000,8.02,14,5, Rejected
815,49,Women,Single,employed,RENT,Education,200000,800000,14,624,600000,0,600000,0,2.72,19,5, Approved
816,60,Women,Single,self employed,MORTGAGE,Education,6500000,16800000,10,388,9500000,800000,14900000,7200000,5.04,8,5, Rejected
817,28,Women,Married,student,RENT,Medical,7200000,23100000,14,644,13300000,3500000,18300000,4200000,2.05,4,5, Approved
818,51,Women,Married,student,RENT,Business,5200000,18400000,14,600,7300000,9700000,16500000,3600000,7.45,16,1, Approved
819,76,Women,Married,self employed,RENT,Vehicle,6500000,14100000,2,709,1000000,12700000,20900000,4000000,3.37,12,5, Approved
820,68,Women,Single,employed,OWN,Education,2300000,5600000,8,642,2600000,1900000,8600000,2500000,8.91,3,2, Approved
821,63,Men,Single,self employed,MORTGAGE,Vehicle,3300000,10400000,4,423,7400000,4700000,11600000,3200000,0.69,19,1, Approved
822,66,Women,Single,student,MORTGAGE,Home Renovation,2000000,5900000,12,900,3800000,2400000,7100000,3000000,8.26,7,4, Approved
823,27,Men,Married,employed,MORTGAGE,Medical,8300000,19500000,4,415,2300000,9400000,21700000,8600000,3.17,10,4, Rejected
824,45,Women,Married,employed,RENT,Personal,3800000,14300000,4,645,1300000,1100000,10900000,4600000,3.77,13,3, Approved
825,44,Men,Single,student,RENT,Personal,5700000,15600000,16,742,700000,5800000,11400000,6800000,1.39,8,1, Approved
826,76,Women,Married,employed,RENT,Medical,7300000,19800000,8,724,5500000,6000000,29000000,10300000,6.73,12,1, Approved
827,70,Men,Married,student,MORTGAGE,Business,1600000,5400000,12,707,600000,1700000,6200000,800000,6.46,4,1, Approved
828,45,Women,Single,self employed,RENT,Education,800000,2500000,4,780,500000,900000,1700000,400000,5.92,12,4, Approved
829,30,Men,Married,self employed,RENT,Personal,6300000,21900000,10,538,9600000,5400000,19300000,7800000,9.57,14,2, Rejected
830,71,Women,Single,student,MORTGAGE,Personal,8800000,17700000,14,706,22900000,4300000,30300000,9200000,5.57,15,3, Approved
831,26,Women,Married,employed,MORTGAGE,Home Renovation,7300000,14500000,16,811,1000000,12400000,16100000,9600000,7.75,20,3, Approved
832,42,Men,Single,student,MORTGAGE,Education,3800000,9100000,14,849,6300000,2400000,9500000,2500000,6.03,17,1, Approved
833,53,Women,Single,employed,OWN,Personal,6200000,16700000,10,880,15800000,8200000,20100000,9100000,8.78,12,2, Approved
834,73,Women,Married,employed,RENT,Medical,3500000,9500000,4,664,9500000,500000,7800000,5200000,5.29,13,5, Approved
835,50,Women,Single,employed,RENT,Home Renovation,1400000,5000000,2,465,0,2600000,5300000,1500000,5.12,0,2, Approved
836,79,Men,Single,self employed,MORTGAGE,Business,3500000,12000000,2,786,600000,6400000,10700000,1700000,7.09,20,4, Approved
837,29,Women,Single,self employed,RENT,Home Renovation,600000,2000000,10,326,400000,1000000,2400000,700000,0.47,12,2, Rejected
838,49,Women,Married,student,OWN,Education,4100000,10800000,16,399,5900000,7600000,12700000,5300000,4.79,17,4, Rejected
839,64,Women,Single,self employed,RENT,Vehicle,5400000,11500000,6,841,6800000,100000,11100000,6600000,8.5,14,1, Approved
840,25,Women,Single,self employed,RENT,Business,2000000,6700000,14,638,4900000,200000,4900000,2300000,9.45,1,4, Approved
841,32,Women,Single,student,MORTGAGE,Vehicle,3500000,8900000,4,478,4000000,3900000,11300000,3800000,3.38,11,4, Rejected
842,52,Men,Married,student,MORTGAGE,Vehicle,8300000,30000000,4,600,14600000,12500000,24800000,12000000,1.69,0,1, Approved
843,56,Men,Single,employed,OWN,Vehicle,6700000,15600000,16,768,300000,1800000,26000000,3800000,6.32,3,2, Approved
844,22,Men,Single,employed,RENT,Education,1900000,6500000,10,523,2400000,1100000,6200000,1100000,8.57,6,2, Rejected
845,27,Men,Single,self employed,MORTGAGE,Medical,6500000,20900000,14,327,8200000,100000,22800000,4700000,4.27,14,1, Rejected
846,72,Men,Single,employed,MORTGAGE,Personal,600000,1800000,8,799,1000000,700000,2200000,800000,3.23,13,1, Approved
847,35,Women,Single,self employed,RENT,Medical,7000000,23000000,18,803,18700000,6300000,27800000,4100000,4.31,3,5, Approved
848,66,Men,Single,employed,RENT,Business,7700000,15400000,18,524,12900000,5100000,21000000,6600000,2.74,5,1, Rejected
849,25,Women,Married,student,MORTGAGE,Personal,2600000,6600000,6,506,2300000,1900000,9600000,2100000,2.1,0,2, Rejected
850,28,Women,Single,student,OWN,Vehicle,9200000,18800000,2,351,22400000,2200000,31500000,13000000,2.0,9,1, Rejected
851,43,Men,Single,student,OWN,Medical,1800000,4200000,8,648,1200000,3100000,6200000,1600000,3.13,16,2, Approved
852,67,Men,Married,student,MORTGAGE,Vehicle,4900000,18500000,4,612,6100000,5900000,16400000,2900000,5.95,11,1, Approved
853,33,Men,Married,self employed,OWN,Business,5700000,12400000,14,396,5400000,7500000,17600000,5600000,4.06,11,1, Rejected
854,26,Women,Single,student,MORTGAGE,Vehicle,300000,800000,2,458,500000,0,1100000,200000,1.15,3,5, Rejected
855,25,Women,Married,employed,RENT,Home Renovation,1700000,3400000,6,488,100000,500000,4500000,1600000,3.29,6,1, Rejected
856,49,Women,Single,student,OWN,Vehicle,7000000,18900000,6,475,1300000,6100000,14700000,5200000,3.68,19,1, Rejected
857,32,Men,Married,employed,RENT,Medical,2200000,7000000,18,417,2000000,3900000,6500000,1900000,1.4,0,5, Rejected
858,45,Men,Single,student,OWN,Home Renovation,6800000,18700000,8,781,17600000,900000,23700000,5400000,3.68,5,3, Approved
859,69,Men,Single,employed,RENT,Home Renovation,2400000,6200000,12,337,3400000,2100000,9400000,2300000,1.57,2,5, Rejected
860,62,Women,Single,self employed,MORTGAGE,Business,600000,1800000,12,511,300000,200000,2200000,400000,5.83,9,4, Rejected
861,21,Women,Married,employed,OWN,Personal,6200000,17300000,6,837,12600000,3700000,24700000,4600000,9.08,10,4, Approved
862,47,Men,Single,self employed,MORTGAGE,Medical,7600000,24600000,12,810,1300000,10500000,30300000,5200000,4.84,9,2, Approved
863,73,Men,Married,self employed,OWN,Personal,4800000,10600000,8,588,3700000,5200000,15000000,4500000,1.54,9,4, Approved
864,73,Women,Married,self employed,OWN,Vehicle,4200000,9200000,12,870,3200000,2400000,12300000,5700000,5.59,12,3, Approved
865,56,Women,Married,employed,MORTGAGE,Education,7200000,20700000,10,733,15600000,12000000,19200000,9900000,4.91,20,4, Approved
866,49,Women,Single,student,RENT,Business,6400000,20300000,16,348,10000000,10900000,20400000,6900000,3.31,10,5, Rejected
867,47,Women,Married,self employed,MORTGAGE,Medical,8900000,23000000,12,741,5600000,11200000,27100000,7100000,9.93,19,1, Approved
868,29,Women,Married,employed,RENT,Medical,5100000,14500000,12,306,700000,8800000,11600000,2900000,4.39,9,2, Rejected
869,59,Women,Single,employed,RENT,Vehicle,6300000,19500000,18,428,15900000,7200000,19900000,6500000,7.43,5,1, Rejected
870,26,Men,Single,self employed,OWN,Business,6600000,22100000,4,455,3800000,3000000,25100000,7400000,3.42,6,1, Approved
871,33,Women,Married,student,RENT,Home Renovation,4800000,14700000,2,356,7100000,8800000,13400000,5500000,5.86,5,2, Approved
872,72,Men,Single,self employed,OWN,Personal,200000,400000,4,594,500000,0,400000,100000,0.26,17,2, Approved
873,52,Women,Single,student,RENT,Education,7500000,25800000,18,844,9100000,600000,18600000,6500000,7.75,4,2, Approved
874,73,Men,Married,self employed,RENT,Business,9000000,34700000,4,771,4800000,9500000,34100000,7700000,6.28,13,5, Approved
875,61,Men,Single,employed,RENT,Home Renovation,5400000,12500000,4,622,14400000,2900000,11800000,5400000,1.87,18,2, Approved
876,54,Women,Married,student,OWN,Education,1700000,4500000,20,480,200000,600000,5400000,1900000,5.8,8,3, Rejected
877,34,Women,Married,student,OWN,Home Renovation,4300000,11500000,20,337,11100000,6000000,17000000,5200000,0.57,0,1, Rejected
